customer_id;first_name;last_name;gender;DOB;job_title;job_industry_category;wealth_segment;deceased_indicator;owns_car
1111;Zach;Maynard;Male;1960-03-04;Director of Sales;n/a;High Net Worth;N;Yes
1112;Jarrett;Chiplin;Male;1981-05-22;;n/a;Mass Customer;N;Yes
1113;Dorie;Willock;Male;1992-06-24;Recruiter;Property;Mass Customer;N;No
1114;Evonne;Southan;Female;1976-06-03;Structural Engineer;Retail;Mass Customer;N;No
1115;Merola;Stutard;Female;1970-01-18;Account Coordinator;n/a;High Net Worth;N;Yes
1116;Tori;Coche;Female;1974-06-26;Assistant Manager;Health;Mass Customer;N;Yes
1117;Georgena;Guilaem;Female;1975-12-01;Quality Engineer;n/a;Affluent Customer;N;No
1118;Colline;Coulman;Female;1975-12-19;Sales Representative;Retail;Mass Customer;N;Yes
1119;Lemmy;Bennit;Male;1976-10-09;;Entertainment;Mass Customer;N;Yes
1120;Jacquelyn;Rowlinson;Female;1980-08-31;Web Developer IV;Retail;Affluent Customer;N;No
1121;Dione;Raithby;Female;1984-01-21;Registered Nurse;Health;Mass Customer;N;Yes
1122;Gerladina;Carney;Female;1985-12-19;;n/a;Mass Customer;N;No
1123;Dominick;Downey;Male;1962-06-18;;Property;Mass Customer;N;No
1124;Eben;Threader;Male;1965-02-03;Health Coach III;Health;Affluent Customer;N;Yes
1125;Raff;Everley;Male;1990-01-19;Software Test Engineer III;IT;Affluent Customer;N;No
1126;Atlante;Sonley;Female;1973-09-27;Executive Secretary;n/a;Mass Customer;N;No
1127;Elly;Ormshaw;Female;1991-02-27;Physical Therapy Assistant;Financial Services;Mass Customer;N;No
1128;Kirsten;Longman;Female;1992-04-12;Financial Advisor;Financial Services;Mass Customer;N;Yes
1129;Hercule;;Male;1977-06-29;VP Marketing;Entertainment;Mass Customer;N;Yes
1130;Juli;Prine;Female;1964-12-06;Sales Associate;n/a;Mass Customer;N;No
1131;Sigmund;Barkworth;Male;1956-08-07;VP Marketing;n/a;Mass Customer;N;No
1132;Coriss;Darkott;Female;1985-08-01;Actuary;Financial Services;Affluent Customer;N;Yes
1133;Forrester;McFetridge;Male;1968-01-26;;Manufacturing;Affluent Customer;N;No
1134;Sullivan;Scullion;Male;1994-09-30;Administrative Assistant IV;Financial Services;Affluent Customer;N;No
1135;Mireielle;Avrasin;Female;1980-05-03;Software Engineer IV;Financial Services;Mass Customer;N;Yes
1136;Ivan;Blackhall;Male;1977-08-31;Executive Secretary;Property;High Net Worth;N;No
1137;Jermayne;Hryniewicki;Male;1977-07-03;Business Systems Development Analyst;n/a;Mass Customer;N;No
1138;Elli;Loxdale;Female;1991-09-21;Statistician I;Retail;Mass Customer;N;Yes
1139;Shellysheldon;Wickey;Male;1982-09-15;Editor;Manufacturing;Mass Customer;N;Yes
1140;Deana;Rathbourne;Female;1986-02-25;Executive Secretary;n/a;Mass Customer;N;Yes
1141;Shannah;Gritsaev;Female;1981-09-19;;Financial Services;High Net Worth;N;Yes
1142;Michal;Paiton;Male;1998-05-07;Desktop Support Technician;Telecommunications;Mass Customer;N;No
1143;Goraud;Boissieux;Male;1955-03-06;Office Assistant IV;Health;Mass Customer;N;Yes
1144;Damon;Phelip;Male;1996-12-12;Environmental Specialist;Health;High Net Worth;N;Yes
1145;Korella;Begin;Female;1965-09-26;;Property;Mass Customer;N;Yes
1146;Hadleigh;Birley;Male;1992-08-31;Assistant Professor;Financial Services;High Net Worth;N;No
1147;Tate;Studholme;Male;1968-07-09;Health Coach II;Entertainment;High Net Worth;N;Yes
1148;Inigo;Ojeda;Male;1987-09-28;Statistician IV;Financial Services;High Net Worth;N;No
1149;Ki;Odo;Female;1967-09-30;Developer III;n/a;Affluent Customer;N;Yes
1150;Bernelle;Warwick;Female;1975-09-26;Information Systems Manager;Financial Services;Mass Customer;N;Yes
1151;Brena;Amburgy;Female;1965-04-06;VP Product Management;Argiculture;High Net Worth;N;Yes
1152;Humfrid;Ducket;Male;1998-06-23;Business Systems Development Analyst;Financial Services;Mass Customer;N;Yes
1153;Mirilla;Lothlorien;Female;1995-01-17;Desktop Support Technician;Health;Mass Customer;N;Yes
1154;Chase;Youd;Male;1974-11-24;Research Nurse;Health;Mass Customer;N;Yes
1155;Janetta;Hartrick;Female;1994-01-15;VP Marketing;Property;Mass Customer;N;Yes
1156;Breena;Risebrow;Female;1997-10-16;Marketing Assistant;Argiculture;Mass Customer;N;Yes
1157;Saunder;Camerati;Male;1974-04-03;Research Nurse;Health;Affluent Customer;N;Yes
1158;Butch;Geertje;Male;1985-02-17;Senior Quality Engineer;n/a;Mass Customer;N;Yes
1159;Elbert;Bridgement;Male;1993-01-28;Librarian;Entertainment;Mass Customer;N;No
1160;Trisha;Nisuis;Female;1965-04-08;Speech Pathologist;IT;Affluent Customer;N;No
1161;Sibylle;Cutsforth;Female;1977-01-14;Senior Quality Engineer;Retail;Mass Customer;N;No
1162;Ambrose;Raiston;Male;1990-04-13;Marketing Assistant;n/a;Mass Customer;N;Yes
1163;Manolo;Dwire;Male;1981-11-13;Cost Accountant;Financial Services;High Net Worth;N;Yes
1164;Gilligan;Mowat;Female;1977-01-09;Food Chemist;Health;Mass Customer;N;Yes
1165;Fanni;Wakelin;Female;1993-06-23;Administrative Assistant IV;Financial Services;High Net Worth;N;No
1166;Fannie;Devil;Female;1972-12-05;Quality Control Specialist;Health;Affluent Customer;N;No
1167;Elberta;Crickett;Female;1996-06-03;Software Test Engineer III;Health;Mass Customer;N;No
1168;Iosep;Shaddick;Male;1965-02-16;Pharmacist;Health;Affluent Customer;N;No
1169;Kessiah;Corden;Female;1967-08-09;Actuary;Financial Services;Mass Customer;N;Yes
1170;Lari;Rotte;Female;1964-11-30;Assistant Professor;IT;Mass Customer;N;Yes
1171;Ilise;Solloway;Female;1971-08-15;Human Resources Manager;n/a;Affluent Customer;N;Yes
1172;Smith;Babbs;Male;1974-04-12;Recruiter;n/a;Mass Customer;N;Yes
1173;Gertie;Chaim;Female;1978-03-02;Statistician IV;Retail;High Net Worth;N;No
1174;Shellysheldon;Gooderridge;U;;Executive Secretary;IT;Mass Customer;N;No
1175;Paige;Hodgin;Male;1985-09-22;Human Resources Manager;n/a;Mass Customer;N;No
1176;Celia;Dockerty;Female;1976-01-16;Software Engineer IV;n/a;Affluent Customer;N;Yes
1177;Bobbette;Pozzi;Female;1953-08-31;Food Chemist;Health;Affluent Customer;N;Yes
1178;Angelo;Byne;Male;1970-05-26;Pharmacist;Health;Mass Customer;N;No
1179;Kerry;Pashenkov;Male;1988-08-15;Media Manager IV;Financial Services;High Net Worth;N;Yes
1180;Gaye;Quickenden;Female;1975-08-17;Account Representative I;Financial Services;Affluent Customer;N;No
1181;Brita;Plant;Female;1978-06-06;Tax Accountant;Argiculture;Mass Customer;N;No
1182;Carolann;Ottiwill;Female;1975-01-11;Data Coordiator;IT;Mass Customer;N;Yes
1183;Joe;Shalliker;Male;1958-11-14;Media Manager II;n/a;Affluent Customer;N;No
1184;Auberta;Teodori;Female;1968-10-07;Social Worker;Health;Mass Customer;N;No
1185;Xena;Rossbrooke;Female;2000-07-23;VP Product Management;n/a;Mass Customer;N;Yes
1186;Brantley;Cecchi;Male;1977-05-28;Help Desk Operator;Manufacturing;Affluent Customer;N;Yes
1187;Antonino;Hogben;Male;1998-10-21;;Financial Services;Mass Customer;N;No
1188;Sally;Cominoli;Female;1984-02-23;Statistician IV;n/a;Affluent Customer;N;Yes
1189;Mart;Bazoche;Male;1988-08-29;Geologist I;Health;High Net Worth;N;Yes
1190;Sib;Gilby;Female;1968-09-07;Assistant Professor;Financial Services;Affluent Customer;N;Yes
1191;Merrielle;Vegas;Female;1996-05-22;Director of Sales;n/a;Mass Customer;N;Yes
1192;Hollyanne;McCarter;Female;1969-12-12;VP Quality Control;Manufacturing;Mass Customer;N;No
1193;Quintus;Whear;Male;1986-01-21;Safety Technician I;Retail;High Net Worth;N;No
1194;Audry;Scurrey;Female;1992-03-25;Junior Executive;Telecommunications;Affluent Customer;N;No
1195;Ally;Folliott;Female;1978-03-22;VP Marketing;Telecommunications;Mass Customer;N;No
1196;Phillie;Bradforth;Female;1998-03-19;Research Nurse;Health;Mass Customer;N;No
1197;Isobel;Lampett;Female;1997-10-16;Professor;Financial Services;High Net Worth;N;Yes
1198;Alina;Rickson;Female;1973-09-30;Sales Representative;Retail;High Net Worth;N;No
1199;Ludovico;Bertot;Male;1958-06-14;VP Accounting;Financial Services;Affluent Customer;N;Yes
1200;Hedda;Lathom;Female;1974-04-30;Librarian;Entertainment;High Net Worth;N;No
1201;Stephani;Mellhuish;Female;1955-11-28;;Manufacturing;Mass Customer;N;No
1202;Rollie;;Male;1992-02-26;Sales Representative;Retail;Mass Customer;N;Yes
1203;Claresta;Carnier;Female;1988-05-06;Technical Writer;Health;Affluent Customer;N;No
1204;Trudy;Huffy;Female;1971-03-24;Senior Developer;Manufacturing;Affluent Customer;N;Yes
1205;Barton;Baudts;Male;1978-06-05;Business Systems Development Analyst;Manufacturing;Affluent Customer;N;No
1206;Lucina;Metcalf;Female;1978-05-07;Paralegal;Financial Services;Mass Customer;N;No
1207;Mabel;Marousek;Female;1997-09-25;Engineer IV;Health;Mass Customer;N;No
1208;Lira;Durn;Female;1983-12-26;Budget/Accounting Analyst IV;Financial Services;Mass Customer;N;No
1209;Jacky;Jerosch;Male;1977-09-06;Senior Developer;Property;High Net Worth;N;Yes
1210;Shandie;Sprigg;U;;Programmer II;IT;Mass Customer;N;No
1211;Gunar;Petasch;Male;1978-07-23;VP Sales;Financial Services;Affluent Customer;N;Yes
1212;Cindy;Freeborn;Female;1968-10-24;Legal Assistant;Property;Affluent Customer;N;No
1213;Matthieu;Schruur;Male;1973-10-21;Accounting Assistant II;n/a;High Net Worth;N;No
1214;Martino;Shalcros;Male;1989-05-01;Internal Auditor;Property;High Net Worth;N;No
1215;Dyann;Turbard;Female;1967-02-26;VP Quality Control;Manufacturing;Mass Customer;N;No
1216;Frank;Vallerine;Female;1959-06-25;Software Test Engineer I;Telecommunications;Affluent Customer;N;Yes
1217;Dulcinea;Janssen;Female;1968-08-19;Structural Engineer;Manufacturing;High Net Worth;N;No
1218;Marlie;Lister;Female;1982-01-09;;n/a;Mass Customer;N;Yes
1219;Kaine;Parkeson;Male;1971-11-04;;Financial Services;Mass Customer;N;No
1220;Paulie;Akerman;Male;1987-06-08;Editor;n/a;High Net Worth;N;No
1221;Byrom;Draisey;Male;1995-09-25;VP Product Management;Health;High Net Worth;N;Yes
1222;Barbey;Ville;Female;1970-11-01;Account Executive;Property;Mass Customer;N;No
1223;Kristyn;;Female;1965-01-05;Senior Sales Associate;Manufacturing;Mass Customer;N;Yes
1224;Aundrea;Reisenberg;Female;1977-04-04;Junior Executive;Manufacturing;Mass Customer;N;No
1225;Arte;Witchell;Male;1988-01-22;Clinical Specialist;Health;Mass Customer;N;Yes
1226;Constantia;Sirr;Female;1981-03-16;Director of Sales;Health;Mass Customer;N;Yes
1227;Carlina;Pencot;Female;1989-09-30;Software Engineer I;IT;Affluent Customer;N;Yes
1228;Marti;Bisterfeld;Female;1962-04-27;Senior Cost Accountant;Financial Services;Affluent Customer;N;No
1229;Sebastian;Trass;Male;2000-01-08;GIS Technical Architect;Manufacturing;Affluent Customer;N;Yes
1230;Eben;Powley;Male;1985-07-24;;Financial Services;Mass Customer;N;Yes
1231;Aloisia;Shawel;Female;1973-07-28;Social Worker;Health;Affluent Customer;N;No
1232;Stillmann;Wilfling;Male;1959-09-12;Help Desk Operator;Property;Affluent Customer;N;No
1233;Keeley;Hawsby;Female;1978-07-07;;Retail;Affluent Customer;N;Yes
1234;Rancell;Yven;Male;1965-04-19;Geologist I;n/a;Mass Customer;N;No
1235;Sharon;Cranage;Female;1969-02-28;Dental Hygienist;Health;Mass Customer;N;No
1236;Bryanty;Megarrell;Male;1974-05-21;Web Designer IV;Financial Services;High Net Worth;N;Yes
1237;Junia;Humerstone;Female;1969-12-31;Research Nurse;Health;High Net Worth;N;No
1238;Steward;Beedham;Male;1978-06-01;Graphic Designer;n/a;Affluent Customer;N;Yes
1239;Carroll;Cobbin;Male;1978-02-28;;n/a;Mass Customer;N;Yes
1240;Pen;Earey;Female;1965-05-13;Sales Associate;Manufacturing;Mass Customer;N;Yes
1241;Lolly;Junkison;Female;1986-03-22;Pharmacist;Health;Affluent Customer;N;Yes
1242;Bartholomeo;Meeke;Male;1973-02-04;Human Resources Assistant III;Property;High Net Worth;N;Yes
1243;Robbert;Blakey;Male;1953-08-09;Research Assistant II;Retail;Mass Customer;N;No
1244;Glenn;Tinham;U;;Financial Analyst;Financial Services;Mass Customer;N;Yes
1245;Erin;Shawell;Male;1994-05-31;Product Engineer;Manufacturing;Affluent Customer;N;No
1246;Ibrahim;Wibrew;Male;1993-08-10;;n/a;High Net Worth;N;No
1247;Hildagarde;Eyrl;Female;1960-10-05;Geologist I;Entertainment;Affluent Customer;N;No
1248;Genia;Bartel;Female;1963-12-18;General Manager;n/a;Affluent Customer;N;Yes
1249;Tabb;McKeowon;Male;1967-10-31;;Telecommunications;Mass Customer;N;No
1250;Jacklyn;Kewley;Female;2001-11-02;Help Desk Technician;Manufacturing;Mass Customer;N;No
1251;Codie;Arnecke;Male;1997-10-01;Desktop Support Technician;Property;Mass Customer;N;No
1252;Les;Ellwood;Male;1965-01-16;Recruiting Manager;Manufacturing;Mass Customer;N;Yes
1253;Mahalia;;Female;1996-08-19;Research Assistant I;Manufacturing;Mass Customer;N;No
1254;Quillan;McDuffie;Male;1958-12-18;Graphic Designer;Retail;Mass Customer;N;Yes
1255;Erhart;Glazebrook;Male;1982-05-20;;Health;Affluent Customer;N;No
1256;Granny;Lukes;Male;1986-05-11;Food Chemist;Health;High Net Worth;N;No
1257;Prentiss;MacVicar;Male;1972-06-19;Assistant Professor;Property;Affluent Customer;N;Yes
1258;Nefen;Ferriere;Male;1978-04-21;Geological Engineer;Manufacturing;Mass Customer;N;No
1259;Emmi;Dymock;Female;1973-11-24;Assistant Professor;Financial Services;Mass Customer;N;No
1260;Fremont;Spawton;Male;1989-10-01;Tax Accountant;Property;Mass Customer;N;No
1261;Candice;Lohde;Female;1971-02-16;Legal Assistant;Manufacturing;Mass Customer;N;No
1262;Aindrea;MacConchie;Female;1967-12-07;Technical Writer;n/a;High Net Worth;N;Yes
1263;Elliot;Posselow;Male;1973-06-16;Nurse;Manufacturing;Affluent Customer;N;No
1264;Michail;Heart;Male;1994-02-28;;Health;Mass Customer;N;Yes
1265;Kipper;Monck;Male;1987-07-22;Biostatistician I;Property;Mass Customer;N;Yes
1266;Harry;;Male;1978-05-02;Human Resources Manager;Health;Mass Customer;N;Yes
1267;Leopold;Dainton;Male;1979-06-03;Safety Technician IV;Entertainment;Affluent Customer;N;Yes
1268;Baudoin;McCartney;Male;1989-12-06;;Financial Services;High Net Worth;N;Yes
1269;Ravid;Kilgallon;Male;1990-08-25;Account Coordinator;Property;High Net Worth;N;Yes
1270;Cullen;Langshaw;Male;1983-02-27;Paralegal;Financial Services;Affluent Customer;N;No
1271;Jo-anne;Pringer;Female;1994-07-11;Accounting Assistant II;Telecommunications;Mass Customer;N;Yes
1272;Nettie;Bulfit;Female;1985-04-04;;Manufacturing;Affluent Customer;N;No
1273;Hieronymus;Whinray;Male;1974-07-31;General Manager;Financial Services;Affluent Customer;N;Yes
1274;Emmerich;Tinkler;Male;1977-11-16;Mechanical Systems Engineer;Manufacturing;Mass Customer;N;No
1275;Francisca;Whittek;Female;1966-01-10;General Manager;Health;Mass Customer;N;Yes
1276;Farrel;Waiting;Male;1964-06-07;Dental Hygienist;Health;Affluent Customer;N;No
1277;Elias;Gerrie;Male;1972-12-26;Help Desk Technician;n/a;Mass Customer;N;Yes
1278;Betsy;Schruurs;Female;1998-11-15;Pharmacist;Health;Affluent Customer;N;No
1279;Burr;Lygoe;Male;1962-08-12;Staff Accountant I;Financial Services;Mass Customer;N;No
1280;Horacio;Peyntue;Male;1978-01-24;Marketing Assistant;Manufacturing;High Net Worth;N;Yes
1281;Leighton;Zisneros;Male;1968-07-07;Administrative Assistant III;Manufacturing;Affluent Customer;N;Yes
1282;Garald;Pidler;Male;1980-11-15;Programmer Analyst III;Entertainment;Affluent Customer;N;Yes
1283;Tory;Minnette;Female;1994-08-23;Clinical Specialist;Health;Mass Customer;N;No
1284;Alexis;Aronov;Male;1976-01-28;Junior Executive;Entertainment;Affluent Customer;N;No
1285;Tomkin;Fudge;Male;1973-05-23;Office Assistant III;Manufacturing;Mass Customer;N;Yes
1286;Mina;Clawley;Female;1975-06-28;Senior Quality Engineer;Manufacturing;High Net Worth;N;Yes
1287;Nicko;Saddleton;Male;1960-10-23;Systems Administrator I;Financial Services;Mass Customer;N;Yes
1288;Abra;Cuardall;Female;1979-10-07;Desktop Support Technician;Financial Services;Affluent Customer;N;Yes
1289;Shelley;Stroyan;Male;1973-07-16;;n/a;Mass Customer;N;Yes
1290;Vassily;Ramalho;Male;1967-08-08;VP Marketing;Financial Services;High Net Worth;N;Yes
1291;Warner;Zuker;Male;1980-08-16;Quality Engineer;Health;Mass Customer;N;No
1292;Alice;Backson;Female;1961-06-02;;n/a;Affluent Customer;N;No
1293;Vidovic;Fretson;Male;1980-10-07;Quality Engineer;IT;Mass Customer;N;No
1294;Cari;Worling;Female;1974-09-28;;Manufacturing;Mass Customer;N;Yes
1295;Irving;Murton;Male;1997-01-25;Nurse;Argiculture;Mass Customer;N;Yes
1296;Essy;Vondrak;Female;1989-03-11;Paralegal;Financial Services;Affluent Customer;N;Yes
1297;Shay;Gimbart;Male;1981-02-12;Social Worker;Health;Mass Customer;N;No
1298;Guglielmo;Yele;Male;1974-04-06;Research Nurse;Health;Mass Customer;N;No
1299;Maddy;Aiskovitch;Female;1977-01-17;Media Manager IV;n/a;Affluent Customer;N;No
1300;Sisely;Strelitzer;Female;1991-03-10;Physical Therapy Assistant;Financial Services;Affluent Customer;N;Yes
1301;Trix;;Female;1991-11-25;Structural Analysis Engineer;Health;Mass Customer;N;No
1302;Ericka;Eggers;Female;1998-05-03;Biostatistician I;Financial Services;Affluent Customer;N;Yes
1303;Nollie;Guilliatt;Male;1972-04-27;;Argiculture;Mass Customer;N;No
1304;Emmy;Lumbly;Male;1977-11-16;Administrative Assistant III;n/a;High Net Worth;N;No
1305;Averil;Gentiry;Male;1970-03-01;Executive Secretary;Financial Services;High Net Worth;N;Yes
1306;Doyle;Oleksinski;Male;1956-04-12;Occupational Therapist;Health;Affluent Customer;N;Yes
1307;Emlyn;Musgrave;Female;1970-09-06;Dental Hygienist;Health;High Net Worth;N;Yes
1308;Andrey;Conre;Male;1976-08-27;Analog Circuit Design manager;n/a;Affluent Customer;N;Yes
1309;Adlai;Fabry;Male;1977-03-22;VP Marketing;n/a;Mass Customer;N;No
1310;Keane;Leebeter;Male;1986-12-20;Geological Engineer;Manufacturing;High Net Worth;N;Yes
1311;Sharona;Cunah;Female;1984-10-06;VP Accounting;Financial Services;Mass Customer;N;Yes
1312;Magda;Baugh;Female;1994-07-16;Food Chemist;Health;Affluent Customer;N;No
1313;Hughie;Laboune;Male;1986-02-09;Analyst Programmer;Property;Mass Customer;N;No
1314;De;Eilhart;Female;1970-02-23;Clinical Specialist;Health;Mass Customer;N;Yes
1315;Ebba;Comport;Female;1973-06-24;;IT;Mass Customer;N;Yes
1316;Steven;Castellaccio;Male;1990-03-06;Recruiter;Retail;High Net Worth;N;Yes
1317;Barrett;Lindley;Male;1973-01-18;General Manager;Retail;Mass Customer;N;Yes
1318;Barbe;Assender;Female;1966-08-17;Senior Developer;Financial Services;Mass Customer;N;Yes
1319;Trevor;St. Paul;Male;1955-07-18;;Entertainment;Mass Customer;N;Yes
1320;Fae;;Female;1983-10-29;;Manufacturing;High Net Worth;N;Yes
1321;Bree;Domenge;Female;1994-07-05;Editor;Argiculture;Affluent Customer;N;No
1322;Kathye;Christie;Female;2001-10-16;Data Coordiator;Financial Services;Mass Customer;N;Yes
1323;Kristofor;Mockes;Male;1988-04-04;Account Executive;n/a;High Net Worth;N;Yes
1324;Randie;Arnowitz;Female;1978-02-22;Web Designer III;Manufacturing;Mass Customer;N;No
1325;Ty;Belliard;Male;1968-08-25;Account Executive;Argiculture;High Net Worth;N;Yes
1326;Goddard;Tinn;Male;1966-02-23;Biostatistician III;Health;Affluent Customer;N;Yes
1327;Sarita;Khosa;Female;1995-11-25;Director of Sales;Property;Affluent Customer;N;No
1328;Stavro;Gargett;Male;1981-09-02;Budget/Accounting Analyst IV;IT;Mass Customer;N;Yes
1329;Wendy;Randlesome;Female;1989-07-15;Database Administrator IV;n/a;Mass Customer;N;No
1330;Gery;Headrick;Male;1985-08-02;Technical Writer;n/a;Affluent Customer;N;No
1331;Edward;Hawkwood;Male;1987-03-24;Tax Accountant;Telecommunications;High Net Worth;N;No
1332;Garek;De la Barre;Male;1978-05-01;Technical Writer;n/a;Mass Customer;N;Yes
1333;Phillipp;McMonnies;Male;1973-08-23;Compensation Analyst;Financial Services;High Net Worth;N;No
1334;Cicily;Jenks;Female;1998-10-23;Senior Financial Analyst;Financial Services;Mass Customer;N;No
1335;Sibylla;Marlon;Female;1997-08-14;;Entertainment;Mass Customer;N;Yes
1336;Moise;Inde;Male;1989-03-13;Physical Therapy Assistant;n/a;Mass Customer;N;Yes
1337;Damara;Wheatland;Female;1988-03-08;Structural Engineer;Health;Mass Customer;N;No
1338;Giuseppe;Tezure;Male;1980-11-24;Product Engineer;n/a;High Net Worth;N;No
1339;Mariam;Guiel;Female;1978-12-09;Editor;IT;High Net Worth;N;No
